pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms,global_step
1,EXTEND,1,416,0,416.00,1159.76,1
2,EXTEND,8,2881,0,360.12,524.47,1
3,DECODE,9,0,9,367.33,25.55,1
4,DECODE,9,0,9,368.33,4.65,1
5,DECODE,9,0,9,369.33,4.71,1
6,DECODE,9,0,9,370.33,4.66,1
7,DECODE,9,0,9,371.33,4.71,1
8,DECODE,9,0,9,372.33,4.82,1
9,DECODE,9,0,9,373.33,4.88,1
10,DECODE,9,0,9,374.33,4.92,1
11,DECODE,9,0,9,375.33,5.05,1
12,DECODE,9,0,9,376.33,5.21,1
13,DECODE,9,0,9,377.33,5.34,1
14,DECODE,9,0,9,378.33,5.28,1
15,DECODE,9,0,9,379.33,5.36,1
16,DECODE,9,0,9,380.33,5.43,1
17,DECODE,9,0,9,381.33,5.45,1
18,DECODE,9,0,9,382.33,5.46,1
19,DECODE,9,0,9,383.33,5.38,1
20,DECODE,9,0,9,384.33,5.31,1
21,DECODE,9,0,9,385.33,5.49,1
22,DECODE,9,0,9,386.33,5.77,1
23,DECODE,9,0,9,387.33,6.07,1
24,DECODE,9,0,9,388.33,6.25,1
25,DECODE,9,0,9,389.33,6.22,1
26,DECODE,9,0,9,390.33,6.22,1
27,DECODE,9,0,9,391.33,6.45,1
28,DECODE,9,0,9,392.33,6.32,1
29,DECODE,9,0,9,393.33,6.46,1
30,DECODE,9,0,9,394.33,6.21,1
31,DECODE,9,0,9,395.33,6.41,1
32,DECODE,9,0,9,396.33,6.48,1
33,DECODE,9,0,9,397.33,6.37,1
34,DECODE,9,0,9,398.33,6.41,1
35,DECODE,9,0,9,399.33,6.53,1
36,DECODE,9,0,9,400.33,6.51,1
37,DECODE,9,0,9,401.33,6.53,1
38,DECODE,9,0,9,402.33,6.40,1
39,DECODE,9,0,9,403.33,6.54,1
40,DECODE,9,0,9,404.33,6.41,1
41,DECODE,9,0,9,405.33,6.45,1
42,DECODE,9,0,9,406.33,6.45,1
43,DECODE,9,0,9,407.33,6.44,1
44,DECODE,9,0,9,408.33,6.54,1
45,DECODE,9,0,9,409.33,6.54,1
46,DECODE,9,0,9,410.33,6.68,1
47,DECODE,9,0,9,411.33,6.59,1
48,DECODE,9,0,9,412.33,6.63,1
49,DECODE,9,0,9,413.33,6.39,1
50,DECODE,9,0,9,414.33,7.07,1
51,DECODE,9,0,9,415.33,7.13,1
52,DECODE,9,0,9,416.33,6.56,1
53,DECODE,9,0,9,417.33,6.68,1
54,DECODE,9,0,9,418.33,6.55,1
55,DECODE,9,0,9,419.33,6.73,1
56,DECODE,9,0,9,420.33,6.38,1
57,DECODE,9,0,9,421.33,6.72,1
58,DECODE,9,0,9,422.33,6.53,1
59,DECODE,9,0,9,423.33,6.77,1
60,DECODE,9,0,9,424.33,6.58,1
61,DECODE,9,0,9,425.33,6.51,1
62,DECODE,9,0,9,426.33,6.64,1
63,DECODE,9,0,9,427.33,6.52,1
64,DECODE,9,0,9,428.33,6.67,1
65,DECODE,9,0,9,429.33,9.20,1
66,DECODE,9,0,9,430.33,6.58,1
67,DECODE,9,0,9,431.33,6.52,1
68,DECODE,9,0,9,432.33,6.64,1
69,DECODE,9,0,9,433.33,6.66,1
70,DECODE,9,0,9,434.33,6.56,1
71,DECODE,9,0,9,435.33,6.72,1
72,DECODE,9,0,9,436.33,6.47,1
